"Id"	"Ethnicity"	"Gender"	"Age"	"Occupation"	"Education"	"L1"	"File"	"Speaker"	"Words"	"Words"	"Date"	"Topic"	"ExtractMinutes"	"Minutes"	"Type"
929	"PAKEHA"	"Man"	"16-19"	""	"BURSARY"	"ENGLISH"	"DGZ031"	"CM"	117	203	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
930	"PAKEHA"	"Man"	"16-19"	""	"BURSARY"	"ENGLISH"	"DGZ032"	"CM"	105	255	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
931	"PAKEHA"	"Man"	"16-19"	""	"BURSARY"	"ENGLISH"	"DGZ033"	"CB"	117	307	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
932	"MAORI/PAKEHA"	"Man"	"16-19"	"SALES PERSON"	"UE"	"ENGLISH"	"DGZ034"	"CB"	54	154	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
933	"DUTCH/PAKEHA"	"Woman"	"16-19"	"CASHIER/RESTAURANT HAND"	"BURSARY"	"ENGLISH"	"DGZ035"	"CB"	42	148	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
934	"PAKEHA"	"Man"	"20-24"	"SHELF STACKER SUPERMARKET"	"SFC"	"ENGLISH"	"DGZ036"	"CB"	74	165	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
935	"INDIAN"	"Woman"	"16-19"	"PLAYCENTRE ORGANISER"	"UE"	"INDIAN"	"DGZ037"	"CB"	52	99	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
936	"PAKEHA"	"Man"	"25-29"	""	"BURSARY"	"ENGLISH"	"DGZ038"	"CB"	23	48	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
937	"PAKEHA"	"Man"	"16-19"	"FILE ORGANISER"	"HSC"	"ENGLISH"	"DGZ039"	"CB"	149	431	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	2	2	"TransactionsAndMeetings"
938	"COOK ISL MAORI/PAKEHA"	"Man"	"16-19"	""	"BURSARY"	"ENGLISH"	"DGZ040"	"CB"	20	126	"25/2/93 "	"ENROLMENT INQUIRY SCIENCE"	1	1	"TransactionsAndMeetings"
939	"PAKEHA"	"Woman"	"16-19"	""	"UE"	"ENGLISH"	"DGZ075"	"CB"	261	742	"25/2/93 "	"ENROLMENT INQUIRY"	7	7	"TransactionsAndMeetings"
940	"PAKEHA/MAORI"	"Man"	"45-49"	"CHIEF EXECUTIVE"	"MA HONS"	"ENGLISH"	"DGZ023"	"GW"	247	1953	"27/4/93 "	"MEETING SKI CLUB AGM"	120	18	"TransactionsAndMeetings"
940	"PAKEHA/MAORI"	"Man"	"45-49"	"CHIEF EXECUTIVE"	"MA HONS"	"ENGLISH"	"DGZ024"	"BH"	162	1780	"27/4/93 "	"MEETING SKI CLUB AGM"	120	16	"TransactionsAndMeetings"
941	"PAKEHA"	"Man"	"65-69"	""	"BA"	"ENGLISH"	"DGZ054"	"AM"	208	2159	"1/6/93 "	"MEETING QEII ARTS COUNCIL"	60	11	"TransactionsAndMeetings"
943	"PAKEHA"	"Woman"	"40-44"	"MANAGER NZ FILM COMMISSION"	"BA"	"ENGLISH"	"DGZ054"	"EV"	38	2159	"1/6/93 "	"MEETING QEII ARTS COUNCIL"	60	11	"TransactionsAndMeetings"
944	"PAKEHA"	"Man"	"55-59"	"WRITER"	"BA"	"ENGLISH"	"DGZ054"	"TD"	236	2159	"1/6/93 "	"MEETING QEII ARTS COUNCIL"	60	11	"TransactionsAndMeetings"
945	"PAKEHA"	"Man"	"50-54"	"EXECUTIVE DIRECTOR"	"MASTERS"	"ENGLISH"	"DGZ053"	"PK"	285	2271	"1/6/93 "	"MEETING QEII ARTS COUNCIL"	60	13	"TransactionsAndMeetings"
945	"PAKEHA"	"Man"	"50-54"	"EXECUTIVE DIRECTOR"	"MASTERS"	"ENGLISH"	"DGZ054"	"BN"	81	2159	"1/6/93 "	"MEETING QEII ARTS COUNCIL"	60	11	"TransactionsAndMeetings"
946	"PAKEHA"	"Woman"	"35-39"	"DANCE PROGRAMME MANAGER"	"DIP JOURNALISM"	"ENGLISH"	"DGZ053"	"AQ"	14	2271	"1/6/93 "	"MEETING QEII ARTS COUNCIL"	60	13	"TransactionsAndMeetings"
947	"PAKEHA"	"Woman"	"55-59"	"MANAGER CRAFT PROGRAMMES"	"UE TTC"	"ENGLISH"	"DGZ053"	"EW"	323	2271	"1/6/93 "	"MEETING QEII ARTS COUNCIL"	60	13	"TransactionsAndMeetings"
956	"PAKEHA"	"Woman"	"16-19"	"SHOP ASSISTANT"	"UE"	"ENGLISH"	"DGZ055"	"SE"	55	136	"11/6/93 "	"PRINTING SHOP TRANSACTIONS"	3	3	"TransactionsAndMeetings"
956	"PAKEHA"	"Woman"	"16-19"	"SHOP ASSISTANT"	"UE"	"ENGLISH"	"DGZ056"	"SE"	124	263	"11/6/93 "	"PRINTING SHOP TRANSACTIONS"	4	4	"TransactionsAndMeetings"
956	"PAKEHA"	"Woman"	"16-19"	"SHOP ASSISTANT"	"UE"	"ENGLISH"	"DGZ057"	"SE"	50	190	"11/6/93 "	"PRINTING SHOP TRANSACTIONS"	2	2	"TransactionsAndMeetings"
957	"PAKEHA"	"Woman"	"35-39"	"P/T WAITRESS"	"SC"	"ENGLISH"	"DGZ055"	"CN"	81	136	"11/6/93 "	"PRINTING SHOP TRANSACTIONS"	3	3	"TransactionsAndMeetings"
958	"COOK ISL MAORI"	"Woman"	"45-49"	""	""	"COOK ISLAND MAORI"	"DGZ056"	"CT"	139	263	"11/6/93 "	"PRINTING SHOP TRANSACTIONS"	4	4	"TransactionsAndMeetings"
959	"PAKEHA"	"Woman"	"45-49"	"COMPUTER OPERATOR"	"UE"	"ENGLISH"	"DGZ057"	"CT"	140	190	"11/6/93 "	"PRINTING SHOP TRANSACTIONS"	2	2	"TransactionsAndMeetings"
966	"GERMAN JEWISH"	"Woman"	"65-69"	"P/T TEACHING"	"BA DIP TCHG"	"GERMAN"	"DGZ060"	"JS"	1018	2790	"21/6/93 "	"MEETING CORRESPONDENCE SCHOOL"	45	18	"TransactionsAndMeetings"
967	"PAKEHA"	"Woman"	"45-49"	"PRIMARY TEACHER"	"TTC"	"ENGLISH"	"DGZ060"	"DI"	404	2790	"21/6/93 "	"MEETING CORRESPONDENCE SCHOOL"	45	18	"TransactionsAndMeetings"
968	"PAKEHA"	"Man"	"40-44"	"TEACHER"	"MA"	"ENGLISH"	"DGZ060"	"CL"	498	2790	"21/6/93 "	"MEETING CORRESPONDENCE SCHOOL"	45	18	"TransactionsAndMeetings"
969	"PAKEHA"	"Man"	"40-44"	"TEACHER"	"PHD"	"ENGLISH"	"DGZ060"	"AD"	870	2790	"21/6/93 "	"MEETING CORRESPONDENCE SCHOOL"	45	18	"TransactionsAndMeetings"
970	"PAKEHA"	"Woman"	"45-49"	"PROFESSOR"	"PHD"	"ENGLISH"	"DGI109"	"AS"	1658	2104	"9/11/91 "	""	25	12	"BroadcastInterview"
972	"PAKEHA"	"Woman"	"55-59"	"EDUCATION REVIEWER"	"B ED"	"ENGLISH"	"DPC185"	"FN"	1217	2711	"12/6/93 "	"CONVERSATION BETWEEN SPOUSES"	30	17	"Conversation"
973	"PAKEHA"	"Man"	"55-59"	"ASSOCIATE PRINCIPAL"	"MA"	"ENGLISH"	"DPC185"	"RB"	1494	2711	"12/6/93 "	"CONVERSATION BETWEEN SPOUSES"	30	17	"Conversation"
977	"PAKEHA"	"Woman"	"30-34"	"OPERATIONS TEAM LEADER"	"SC"	"ENGLISH"	"DGZ058"	"FG"	472	850	"26/5/93 "	"GOVERNMENT OBJECTIVES QUERY"	5	5	"TransactionsAndMeetings"
978	"PAKEHA"	"Man"	"25-29"	"ADVISORY OFFICER"	"UEB (7TH FORM)"	"ENGLISH"	"DGZ058"	"MA"	378	850	"26/5/93 "	"GOVERNMENT OBJECTIVES QUERY"	5	5	"TransactionsAndMeetings"
980	"PAKEHA"	"Woman"	"16-19"	"P/T HOUSE CLEANER"	"A BURSARY"	"ENGLISH"	"DPC187"	"QR"	1255	2116	"15/4/93 "	""	10	10	"Conversation"
980	"PAKEHA"	"Woman"	"16-19"	"P/T HOUSE CLEANER"	"A BURSARY"	"ENGLISH"	"DPC195"	"QI"	992	2029	"15/4/93 "	"FRIENDS TALKING GENERALLY"	30	9	"Conversation"
980	"PAKEHA"	"Woman"	"16-19"	"P/T HOUSE CLEANER"	"A BURSARY"	"ENGLISH"	"DPC201"	"FA"	1097	2108	"24/4/93 "	"FRIENDS TALKING GENERALLY"	30	9	"Conversation"
981	"PAKEHA"	"Woman"	"16-19"	""	"1ST YEAR BA/LLB"	"ENGLISH"	"DPC187"	"WC"	861	2116	"15/4/93 "	""	10	10	"Conversation"
981	"PAKEHA"	"Woman"	"16-19"	""	"1ST YEAR BA/LLB"	"ENGLISH"	"DPC195"	"BN"	1037	2029	"15/4/93 "	"FRIENDS TALKING GENERALLY"	30	9	"Conversation"
982	"INDONESIAN"	"Woman"	"20-24"	"ACCOUNTS CLERK"	"6TH FORM"	"BAHASA INDONESIA"	"DPC188"	"CH"	1834	2646	"17/4/93 "	"FRIENDS TALKING GENERALLY"	22	10	"Conversation"
983	"CHINESE"	"Woman"	"16-19"	""	"BURSARY"	"CANTONESE"	"DPC188"	"KM"	812	2646	"17/4/93 "	"FRIENDS TALKING GENERALLY"	22	10	"Conversation"
983	"CHINESE"	"Woman"	"16-19"	""	"BURSARY"	"CANTONESE"	"DGZ070"	"PL"	76	1670	"7/9/93 "	"SPECIAL ADMISSION OFFICE ENQU."	9	6	"TransactionsAndMeetings"
984	"PAKEHA"	"Woman"	"20-24"	""	"BURSARY"	"ENGLISH"	"DPC189"	"AW"	958	2048	"23/4/93 "	"FRIENDS TALKING GENERALLY"	31	9	"Conversation"
985	"PAKEHA"	"Woman"	"16-19"	""	"BURSARY"	"ENGLISH"	"DPC189"	"BQ"	1090	2048	"23/4/93 "	"FRIENDS TALKING GENERALLY"	31	9	"Conversation"
986	"CHINESE"	"Man"	"25-29"	"ACCOUNTANT"	"BCA"	"ENGLISH"	"DPC190"	"AL"	1240	2000	"19/4/93 "	"FRIENDS TALKING GENERALLY"	32	13	"Conversation"
987	"PAKEHA"	"Man"	"20-24"	"ACCOUNTANT"	"BCA"	"ENGLISH"	"DPC190"	"BB"	760	2000	"19/4/93 "	"FRIENDS TALKING GENERALLY"	32	13	"Conversation"
988	"PAKEHA"	"Man"	"16-19"	""	"BURSARY"	"ENGLISH"	"DPC191"	"MH"	1311	1939	"26/4/93 "	"FRIENDS TALKING GENERALLY"	15	9	"Conversation"
989	"PAKEHA"	"Woman"	"16-19"	""	"IST YEAR UNIVERSITY"	"ENGLISH"	"DPC191"	"FF"	628	1939	"26/4/93 "	"FRIENDS TALKING GENERALLY"	15	9	"Conversation"
990	"PAKEHA"	"Woman"	"16-19"	""	"2ND YEAR UNIVERSITY"	"ENGLISH"	"DPC192"	"FA"	1075	2138	"26/4/93 "	"2 FRIENDS TALKING"	30	10	"Conversation"
991	"PAKEHA"	"Woman"	"16-19"	""	"2ND YEAR UNIVERSITY"	"ENGLISH"	"DPC192"	"FB"	1063	2138	"26/4/93 "	"2 FRIENDS TALKING"	30	10	"Conversation"
992	"PAKEHA"	"Woman"	"16-19"	""	"BURSARY"	"ENGLISH"	"DPC193"	"FA"	1200	2111	"24/4/93 "	"2 FRIENDS TALKING"	30	11	"Conversation"
993	"PAKEHA/TAHITIAN"	"Woman"	"16-19"	"WAITRESS"	"1.5 YRS UNIVERSITY"	"ENGLISH"	"DPC193"	"FB"	911	2111	"24/4/93 "	"2 FRIENDS TALKING"	30	11	"Conversation"
996	"PAKEHA"	"Man"	"20-24"	"BAKER/PATISSIER"	"1ST QUAL IN PASTRY"	"ENGLISH"	"DPC194"	"MK"	989	2041	"25/4/93 "	"2 FRIENDS TALKING"	23	12	"Conversation"
997	"PAKEHA"	"Woman"	"20-24"	""	"BURSARY"	"ENGLISH"	"DPC194"	"FC"	1052	2041	"25/4/93 "	"2 FRIENDS TALKING"	23	12	"Conversation"
1000	"PAKEHA"	"Man"	"35-39"	"COMPUTER PROGRAMMER"	"BURSARY"	"ENGLISH"	"DPC197"	"BR"	520	2242	"15/4/93 "	"2 FRIENDS TALKING GENERALLY"	30	12	"Conversation"
1001	"PAKEHA"	"Man"	"25-29"	"JOURNALIST"	"UE"	"ENGLISH"	"DPC197"	"MC"	1722	2242	"15/4/93 "	"2 FRIENDS TALKING GENERALLY"	30	12	"Conversation"
1002	"MAORI"	"Woman"	"25-29"	""	"UE"	"MAORI"	"DPC198"	"GW"	1403	2062	"18/3/93 "	"2 FRIENDS TALKING GENERALLY"	30	11	"Conversation"
1003	"MAORI"	"Woman"	"45-49"	""	"6TH FORM"	"ENGLISH"	"DPC198"	"MT"	659	2062	"18/3/93 "	"2 FRIENDS TALKING GENERALLY"	30	11	"Conversation"
1004	"PAKEHA"	"Woman"	"30-34"	"SECONDARY TEACHER"	"BA"	"ENGLISH"	"DGZ062"	"RA"	943	2336	"29/6/93 "	"MEETING EDUCATION INFORMAL"	60	10	"TransactionsAndMeetings"
1005	"PAKEHA"	"Woman"	"30-34"	"TEACHER"	"B ED"	"ENGLISH"	"DGZ062"	"SU"	543	2336	"29/6/93 "	"MEETING EDUCATION INFORMAL"	60	10	"TransactionsAndMeetings"
1006	"PAKEHA"	"Woman"	"30-34"	"UNIVERSITY ADMINISTRATOR"	"BACHELOR'S DEGREE"	"ENGLISH"	"DGZ063"	"CH"	583	974	"2/4/93 "	"MAILING LIST AND COMPUTER"	5	5	"TransactionsAndMeetings"
1007	"PAKEHA"	"Woman"	"20-24"	"SECRETARY"	"SC"	"ENGLISH"	"DGZ063"	"JK"	391	974	"2/4/93 "	"MAILING LIST AND COMPUTER"	5	5	"TransactionsAndMeetings"
1012	"PAKEHA"	"Man"	"45-49"	"MEMBER OF PARLIAMENT"	"PHD"	"ENGLISH"	"DGU018"	"CM"	282	2240	"4/4/90 "	""	35	14	"ParliamentaryDebate"
1013	"PAKEHA/MAORI"	"Woman"	"16-19"	""	"1ST YEAR BA"	"ENGLISH"	"DPC201"	"FB"	1011	2108	"24/4/93 "	"FRIENDS TALKING GENERALLY"	30	9	"Conversation"
1014	"MAORI"	"Man"	"70-74"	""	"SC"	"MAORI"	"DPC204"	"GP"	621	2058	"13/3/93 "	"FRIENDS TALKING GENERALLY"	30	10	"Conversation"
1015	"PAKEHA"	"Woman"	"65-69"	""	""	"ENGLISH"	"DPC204"	"JA"	384	2058	"13/3/93 "	"FRIENDS TALKING GENERALLY"	30	10	"Conversation"
1016	"PAKEHA"	"Woman"	"16-19"	"NANNY"	"ECE DIP"	"ENGLISH"	"DPC204"	"TH"	1053	2058	"13/3/93 "	"FRIENDS TALKING GENERALLY"	30	10	"Conversation"
1017	"PAKEHA"	"Man"	"45-49"	"RADIO BROADCASTER"	"ATLL"	"ENGLISH"	"MSN087"	"HH"	739	739	"21/5/91 "	"RADIO NEW ZEALAND NEWS"	5	5	"BroadcastNews"
1017	"PAKEHA"	"Man"	"45-49"	"RADIO BROADCASTER"	"ATLL"	"ENGLISH"	"MSN089"	"HH"	922	991	"22/5/91 "	"7 PM RADIO NEW ZEALAND NEWS"	6	6	"BroadcastNews"
1017	"PAKEHA"	"Man"	"45-49"	"RADIO BROADCASTER"	"ATLL"	"ENGLISH"	"MSN090"	"HH"	822	845	"22/5/91 "	"8 PM  NEWS"	5	5	"BroadcastNews"
1017	"PAKEHA"	"Man"	"45-49"	"RADIO BROADCASTER"	"ATLL"	"ENGLISH"	"DPC202"	"AN"	687	2154	"27/4/93 "	"FRIENDS TALKING GENERALLY"	45	11	"Conversation"
1018	"CHINESE"	"Man"	"20-24"	""	"BURSARY"	"CANTONESE"	"DPC030"	"PT"	166	2058	"24/7/91 "	"SKIING, CARS GEN CONVERSATION"	25	10	"Conversation"
1019	"PAKEHA"	"Woman"	"16-19"	""	"A BURSARY"	"ENGLISH"	"DPC202"	"CH"	624	2154	"27/4/93 "	"FRIENDS TALKING GENERALLY"	45	11	"Conversation"
1020	"PAKEHA"	"Woman"	"20-24"	""	"BURSARY"	"ENGLISH"	"DPC203"	"FJ"	494	2071	"12/7/93 "	"FRIENDS TALKING GENERALLY"	33	12	"Conversation"
1020	"PAKEHA"	"Woman"	"20-24"	""	"BURSARY"	"ENGLISH"	"DPC205"	"LE"	240	2108	"13/7/93 "	"FRIENDS TALKING"	33	11	"Conversation"
1021	"PAKEHA"	"Man"	"20-24"	"CLEANER"	"BA"	"ENGLISH"	"DPC203"	"MC"	1130	2071	"12/7/93 "	"FRIENDS TALKING GENERALLY"	33	12	"Conversation"
1021	"PAKEHA"	"Man"	"20-24"	"CLEANER"	"BA"	"ENGLISH"	"DPC205"	"RB"	809	2108	"13/7/93 "	"FRIENDS TALKING"	33	11	"Conversation"
1028	"PAKEHA"	"Man"	"20-24"	"DBASE ADMIN/CHECKOUT OPERATOR"	"BSC"	"ENGLISH"	"DPC205"	"JT"	822	2108	"13/7/93 "	"FRIENDS TALKING"	33	11	"Conversation"
1029	"PAKEHA"	"Man"	"40-44"	"MEMBER OF PARLIAMENT"	"MA"	"ENGLISH"	"DGU001"	"EP"	75	2034	"4/4/90 "	"QUESTION TIME AND ANSWER"	35	12	"ParliamentaryDebate"
1030	"PAKEHA"	"Woman"	"45-49"	"TEACHER"	"UNIVERSITY PAPERS"	"ENGLISH"	"DPF021"	"FB"	787	1859	"6/12/92 "	"PRIVATE PHONECALL"	8	8	"TelephoneConversation"
1031	"PAKEHA"	"Woman"	"25-29"	"PA/SECRETARY"	"48 BA CREDITS"	"ENGLISH"	"DPF025"	"FB"	229	639	"21/12/92 "	"PRIVATE PHONECALL"	3	3	"TelephoneConversation"
1032	"PAKEHA"	"Woman"	"40-44"	"DOCUMENTARY MAKER"	"DIP JOURNALISM"	"ENGLISH"	"DPF020"	"FA"	166	366	"6/12/92 "	"PRIVATE PHONECALL"	2	2	"TelephoneConversation"
1033	"PAKEHA"	"Man"	"80-84"	""	"MARINE ENGINEER CERT"	"ENGLISH"	"DPF019"	"MP"	219	949	"22/11/92 "	"PRIVATE PHONECALL"	5	5	"TelephoneConversation"
1034	"PAKEHA"	"Woman"	"20-24"	"ENQUIRIES OFFICER"	"BA"	"ENGLISH"	"DPF024"	"FB"	440	1213	"15/12/92 "	"PRIVATE PHONECALL"	5	5	"TelephoneConversation"
1035	"PAKEHA"	"Man"	"20-24"	"SALES SUPERVISOR"	"SFC"	"ENGLISH"	"DPF024"	"MA"	84	1213	"15/12/92 "	"PRIVATE PHONECALL"	5	5	"TelephoneConversation"
1036	"PAKEHA"	"Woman"	"20-24"	"P/T SALES ASSISTANT"	"BA"	"ENGLISH"	"DGZ071"	"AN"	57	1821	"26/8/93 "	"MEETING BOOKSHOP"	22	22	"TransactionsAndMeetings"
1037	"PAKEHA"	"Woman"	"45-49"	"COMPANY DIRECTOR"	"HLC"	"ENGLISH"	"DPC141"	"WG"	1080	2224	"1/1/93 "	"CONVERSATION"	31	11	"Conversation"
1038	"PAKEHA"	"Woman"	"75-79"	""	"TEACHERS QUAL"	"ENGLISH"	"DPF074"	"OQ"	1624	2687	"20/7/93 "	"COOKING, GARDENING, RELATIVE"	30	14	"TelephoneConversation"
1039	"PAKEHA"	"Woman"	"40-44"	"TEACHER"	"DIP HOME SCIENCE"	"ENGLISH"	"DPF074"	"MN"	1063	2687	"20/7/93 "	"COOKING, GARDENING, RELATIVE"	30	14	"TelephoneConversation"
1040	"PAKEHA"	"Man"	"45-49"	"DIRECTOR OF COMPUTING CTR"	"PHD"	"ENGLISH"	"DGZ064"	"DA"	1508	2322	"4/8/93 "	"MEETING SERVICES COMMITTEE"	30	17	"TransactionsAndMeetings"
1041	"PAKEHA"	"Man"	"50-54"	"CHARTERED ACCOUNTANT"	"UNIVERSITY DEGREE"	"ENGLISH"	"DGZ064"	"BB"	287	2322	"4/8/93 "	"MEETING SERVICES COMMITTEE"	30	17	"TransactionsAndMeetings"
1042	"PAKEHA"	"Woman"	"50-54"	"COMPUTER CONSULTANT"	"SC"	"ENGLISH"	"DGZ064"	"KC"	282	2322	"4/8/93 "	"MEETING SERVICES COMMITTEE"	30	17	"TransactionsAndMeetings"
1043	"PAKEHA"	"Woman"	"45-49"	"ADMINISTRATOR (AT UNI)"	"BA"	"ENGLISH"	"DGZ064"	"FD"	245	2322	"4/8/93 "	"MEETING SERVICES COMMITTEE"	30	17	"TransactionsAndMeetings"
1044	"PAKEHA"	"Woman"	"50-54"	"DEPUTY ACADEMIC REGISTRAR"	"BA"	"ENGLISH"	"DGZ065"	"AP"	977	2283	"11/8/93 "	"MEETING REGISTRY VUW MANAGERS"	45	16	"TransactionsAndMeetings"
1045	"PAKEHA"	"Woman"	"55-59"	"UNIVERSITY ADMINISTRATOR"	"BA"	"ENGLISH"	"DGZ065"	"BF"	554	2283	"11/8/93 "	"MEETING REGISTRY VUW MANAGERS"	45	16	"TransactionsAndMeetings"
1046	"PAKEHA"	"Woman"	"35-39"	"MANAGER INTERNATIONAL STUDENTS"	"BA"	"ENGLISH"	"DGZ065"	"CO"	125	2283	"11/8/93 "	"MEETING REGISTRY VUW MANAGERS"	45	16	"TransactionsAndMeetings"
1047	"MAORI/PAKEHA"	"Man"	"25-29"	"MANAGER"	"SC"	"ENGLISH"	"DGZ065"	"YD"	400	2283	"11/8/93 "	"MEETING REGISTRY VUW MANAGERS"	45	16	"TransactionsAndMeetings"
1048	"PAKEHA"	"Woman"	"60-64"	"UNIVERSITY ADMINISTRATOR"	"UE"	"ENGLISH"	"DGZ065"	"ES"	227	2283	"11/8/93 "	"MEETING REGISTRY VUW MANAGERS"	45	16	"TransactionsAndMeetings"
1051	"PAKEHA"	"Man"	"16-19"	"STUDENT"	"A BURSARY"	"ENGLISH"	"DPC209"	"SB"	899	2107	"25/7/93 "	"AT AFTERNOON TEA TABLE AT HOME"	30	13	"Conversation"
1051	"PAKEHA"	"Man"	"16-19"	"STUDENT"	"A BURSARY"	"ENGLISH"	"DPC258"	"JN"	624	2054	"1/9/93 "	"GENERAL CHIT CHAT"	27	12	"Conversation"
1052	"PAKEHA"	"Man"	"16-19"	"STUDENT"	"A BURSARY"	"ENGLISH"	"DPC209"	"HM"	1208	2107	"25/7/93 "	"AT AFTERNOON TEA TABLE AT HOME"	30	13	"Conversation"
1052	"PAKEHA"	"Man"	"16-19"	"STUDENT"	"A BURSARY"	"ENGLISH"	"DPC258"	"SI"	749	2054	"1/9/93 "	"GENERAL CHIT CHAT"	27	12	"Conversation"
1055	"PAKEHA"	"Woman"	"16-19"	""	"PARTIAL BA"	"ENGLISH"	"DPC211"	"HI"	852	2111	"30/7/93 "	"CONVERSATION IN A PUBLIC PARK"	20	10	"Conversation"
1056	"PAKEHA"	"Man"	"20-24"	""	"BURSARY, 4TH YR UNIV"	"ENGLISH"	"DPC211"	"DM"	1259	2111	"30/7/93 "	"CONVERSATION IN A PUBLIC PARK"	20	10	"Conversation"
1057	"ASIAN"	"Woman"	"16-19"	"WAITRESS"	"BURSARY"	"CANTONESE"	"DPC212"	"SL"	1091	2058	"16/4/93 "	"CONVERSATION"	30	9	"Conversation"
1058	"CHINESE"	"Woman"	"20-24"	"WAITRESS"	"6TH FORM"	"CANTONESE"	"DPC212"	"TM"	967	2058	"16/4/93 "	"CONVERSATION"	30	9	"Conversation"
1059	"PAKEHA"	"Man"	"30-34"	"INTERNAL AUDITOR"	"UE"	"ENGLISH"	"DPC213"	"AL"	1214	2121	"23/7/93 "	"AT WORK DURING COFFEE BREAK"	15	12	"Conversation"
1060	"PAKEHA"	"Man"	"20-24"	"AUDITOR"	"UNIVERSITY DEGREE"	"ENGLISH"	"DPC213"	"BY"	907	2121	"23/7/93 "	"AT WORK DURING COFFEE BREAK"	15	12	"Conversation"
1061	"MAORI"	"Woman"	"50-54"	""	""	"ENGLISH"	"DPC214"	"UV"	732	2060	"24/7/93 "	"TALKING DURING BACK MASSAGE"	20	17	"Conversation"
1062	"MAORI"	"Woman"	"30-34"	"BANK TELLER"	"SC"	"ENGLISH"	"DPC214"	"BH"	1328	2060	"24/7/93 "	"TALKING DURING BACK MASSAGE"	20	17	"Conversation"
1063	"PAKEHA"	"Man"	"65-69"	""	"STAGE 2 ACCOUNTING"	"ENGLISH"	"DPC215"	"AU"	696	2286	"1/8/93 "	"CONVERSATION IN LIVING ROOM"	27	10	"Conversation"
1064	"PAKEHA"	"Woman"	"20-24"	"STUDENT"	"A BURSARY"	"ENGLISH"	"DPC215"	"CH"	970	2286	"1/8/93 "	"CONVERSATION IN LIVING ROOM"	27	10	"Conversation"
1065	"PAKEHA"	"Woman"	"20-24"	"STUDENT"	"BURSARY"	"ENGLISH"	"DPC216"	"EM"	1485	2367	"29/7/93 "	"GENERAL CHITCHAT"	26	13	"Conversation"
1066	"PAKEHA"	"Woman"	"20-24"	"STUDENT"	"SFC"	"ENGLISH"	"DPC216"	"HI"	882	2367	"29/7/93 "	"GENERAL CHITCHAT"	26	13	"Conversation"
1067	"PAKEHA"	"Woman"	"16-19"	""	"BURSARY"	"ENGLISH"	"DPC217"	"FB"	1073	2396	"23/7/93 "	"WOMEN'S FESTIVAL WEEK AT VUW"	30	14	"Conversation"
1068	"PAKEHA"	"Woman"	"20-24"	"WAITER/PR OFFICER"	"B BURSARY"	"ENGLISH"	"DPC217"	"FA"	1323	2396	"23/7/93 "	"WOMEN'S FESTIVAL WEEK AT VUW"	30	14	"Conversation"
1069	"PAKEHA/MAORI"	"Man"	"30-34"	"CAMERAMAN"	"BURSARY"	"ENGLISH"	"DPC218"	"MK"	600	2106	"23/7/93 "	"\"MY LIFE\" ETC."	20	9	"Conversation"
1070	"PAKEHA/MAORI"	"Man"	"30-34"	"BUS DRIVER"	"4TH FORM"	"MAORI"	"DPC218"	"LY"	1506	2106	"23/7/93 "	"\"MY LIFE\" ETC."	20	9	"Conversation"
1071	"SAMOAN"	"Man"	"20-24"	""	"UE"	"ENGLISH"	"DPC219"	"AL"	1424	2102	"28/7/93 "	"SAMOAN STUDENTS' ASSOCIATION"	30	12	"Conversation"
1072	"SAMOAN"	"Woman"	"20-24"	"UNIVERSITY STUDENT"	"UE"	"ENGLISH"	"DPC219"	"SI"	678	2102	"28/7/93 "	"SAMOAN STUDENTS' ASSOCIATION"	30	12	"Conversation"
1073	"PAKEHA"	"Man"	"20-24"	""	""	"ENGLISH"	"DPC220"	"IT"	1168	2065	"29/7/93 "	""	30	13	"Conversation"
1074	"PAKEHA"	"Man"	"20-24"	"FOOD DELIVERY"	"BURSARY"	"ENGLISH"	"DPC220"	"RN"	897	2065	"29/7/93 "	""	30	13	"Conversation"
1075	"PAKEHA"	"Woman"	"16-19"	"CLERICAL"	"SFC"	"ENGLISH"	"DPC221"	"AN"	1738	2716	"28/7/93 "	"CONVERSATION IN BEDROOM"	15	15	"Conversation"
1076	"PAKEHA"	"Woman"	"16-19"	"NANNY"	"SFC"	"ENGLISH"	"DPC221"	"BU"	978	2716	"28/7/93 "	"CONVERSATION IN BEDROOM"	15	15	"Conversation"
1077	"PAKEHA"	"Woman"	"55-59"	"TEACHER"	"TTC"	"ENGLISH"	"DPC222"	"AB"	1137	2184	"24/7/93 "	"CHILDHOOD DAYS"	30	11	"Conversation"
